;lat;lon;ciudad;zona;localidad;barrio;habitaciones;baños;area;area_privada;precio;moneda;tipo_propiedad;tipo_operacion
1526;4.692;-74.041;Bogotá D.C;Zona Norte;Usaquén;Santa Paula;3.0;4.0;317.0;257.0;1900000000.0;COP;Casa;Venta
1527;4.68;-74.055;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;3.0;4.0;170.0;170.0;1250000000.0;COP;Apartamento;Venta
1528;4.68;-74.046;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;1.0;2.0;70.0;70.0;595000000.0;COP;Apartamento;Venta
1529;4.644;-74.188;Bogotá D.C;Zona Suroccidental;Bosa;Bosa Porvenir;2.0;1.0;42.0;42.0;109000000.0;COP;Apartamento;Venta
1530;4.596;-74.154;Bogotá D.C;Zona Sur;Ciudad Bolívar;Madelena;2.0;1.0;40.0;40.0;135000000.0;COP;Apartamento;Venta
1531;4.7;-74.061;Bogotá D.C;Zona Noroccidental;Suba;Alhambra;2.0;2.0;61.0;61.0;270000000.0;COP;Apartamento;Venta
1532;4.676;-74.047;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;2.0;2.0;69.0;69.0;410000000.0;COP;Apartamento;Venta
1533;4.678999999999999;-74.048;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;2.0;2.0;80.0;80.0;570000000.0;COP;Apartamento;Venta
1534;4.726;-74.033;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;2.0;69.0;69.0;425000000.0;COP;Apartamento;Venta
1535;4.726;-74.047;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;3.0;102.0;102.0;669760000.0;COP;Apartamento;Venta
1536;4.726;-74.047;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;3.0;102.0;102.0;685120000.0;COP;Apartamento;Venta
1537;4.686;-74.045;Bogotá D.C;Zona Chapinero;Chapinero;El Chicó;2.0;3.0;104.0;104.0;440000000.0;COP;Apartamento;Venta
1538;4.659;-74.05;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;1.0;286.0;220.0;2150000000.0;COP;Apartamento;Venta
1539;4.696000000000001;-74.054;Bogotá D.C;Zona Norte;Usaquén;Chico Navarra;3.0;2.0;185.0;185.0;1017500000.0;COP;Casa;Venta
1540;4.696000000000001;-74.054;Bogotá D.C;Zona Norte;Usaquén;Chico Navarra;3.0;2.0;185.0;185.0;980000000.0;COP;Casa;Venta
1541;4.696000000000001;-74.054;Bogotá D.C;Zona Norte;Usaquén;Chico Navarra;3.0;2.0;185.0;185.0;950000000.0;COP;Casa;Venta
1542;4.6419999999999995;-74.126;Bogotá D.C;Zona Suroccidental;Kennedy;Villa Alsacia;3.0;2.0;65.0;72.0;300000000.0;COP;Apartamento;Venta
1543;4.726;-74.033;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;2.0;70.0;78.0;470000000.0;COP;Apartamento;Venta
1544;4.709;-74.03;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;3.0;2.0;85.0;85.0;390000000.0;COP;Apartamento;Venta
1545;4.727;-74.063;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;3.0;2.0;88.0;88.0;375000000.0;COP;Apartamento;Venta
1546;4.6419999999999995;-74.145;Bogotá D.C;Zona Suroccidental;Kennedy;Castilla;3.0;2.0;83.0;83.0;360000000.0;COP;Apartamento;Venta
1547;4.631;-74.067;Bogotá D.C;Zona Chapinero;Chapinero;Chapinero Central;3.0;3.0;74.0;146.0;495000000.0;COP;Apartamento;Venta
1548;4.726;-74.047;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;113.0;113.0;742440500.0;COP;Apartamento;Venta
1549;4.725;-74.043;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;134.0;134.0;540000000.0;COP;Apartamento;Venta
1550;4.726;-74.047;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;115.0;115.0;754195500.0;COP;Apartamento;Venta
1551;4.727;-74.028;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;138.0;138.0;550000000.0;COP;Apartamento;Venta
1552;4.727;-74.032;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;89.0;89.0;410000000.0;COP;Apartamento;Venta
1553;4.726;-74.047;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;116.0;116.0;755826500.0;COP;Apartamento;Venta
1554;4.726;-74.047;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;116.0;116.0;767456500.0;COP;Apartamento;Venta
1555;4.694;-74.043;Bogotá D.C;Zona Norte;Usaquén;Santa Paula;3.0;4.0;128.0;128.0;750000000.0;COP;Apartamento;Venta
1556;4.717;-74.05;Bogotá D.C;Zona Norte;Usaquén;La Calleja;3.0;4.0;162.0;162.0;1150000000.0;COP;Apartamento;Venta
1557;4.703;-74.035;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;5.0;246.0;268.0;1950000000.0;COP;Apartamento;Venta
1558;4.643;-74.138;Bogotá D.C;Zona Suroccidental;Kennedy;Castilla;4.0;2.0;244.0;244.0;620000000.0;COP;Casa;Venta
1559;4.67;-74.118;Bogotá D.C;Zona Occidental;Fontibón;Modelia;4.0;3.0;196.0;196.0;800000000.0;COP;Casa;Venta
1560;4.643;-74.139;Bogotá D.C;Zona Suroccidental;Kennedy;Villa Alsacia;4.0;4.0;140.0;140.0;680000000.0;COP;Casa;Venta
1561;4.691;-74.031;Bogotá D.C;Zona Norte;Usaquén;Santa Ana;4.0;4.0;652.0;730.0;4200000000.0;COP;Casa;Venta
1562;4.726;-74.075;Bogotá D.C;Zona Noroccidental;Suba;Gratamira;4.0;5.0;205.0;205.0;920000000.0;COP;Apartamento;Venta
1563;4.675;-74.055;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;4.0;5.0;373.0;373.0;2250000000.0;COP;Apartamento;Venta
1564;4.609;-74.191;Bogotá D.C;Zona Suroccidental;Bosa;Bosa Piamonte;5.0;3.0;44.0;138.0;315000000.0;COP;Casa;Venta
1565;4.662;-74.116;Bogotá D.C;Zona Occidental;Fontibón;Modelia;6.0;5.0;230.0;230.0;790000000.0;COP;Casa;Venta
1566;4.685;-74.089;Bogotá D.C;Zona Occidental;Engativa;Las Ferias;9.0;6.0;165.0;330.0;700000000.0;COP;Casa;Venta
1567;4.635;-74.094;Bogotá D.C;Zona Chapinero;Teusaquillo;Quinta Paredes;17.0;18.0;660.0;660.0;2700000000.0;COP;Casa;Venta
1568;4.601;-74.068;Bogotá D.C;Zona Centro;La Candelaria;Las Aguas;19.0;7.0;393.0;528.0;1600000000.0;COP;Casa;Venta
1569;4.725;-74.031;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;1.0;57.0;57.0;250000000.0;COP;Apartamento;Venta
1570;4.729;-74.02600000000001;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;2.0;63.0;63.0;260000000.0;COP;Apartamento;Venta
1571;4.728;-74.033;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;2.0;49.0;49.0;220000000.0;COP;Apartamento;Venta
1572;4.646;-74.055;Bogotá D.C;Zona Chapinero;Chapinero;Chapinero Alto;2.0;2.0;72.0;72.0;530000000.0;COP;Apartamento;Venta
1573;4.68;-74.054;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;2.0;3.0;92.0;92.0;750000000.0;COP;Apartamento;Venta
1574;4.726;-74.063;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;3.0;2.0;243.0;230.0;920000000.0;COP;Casa;Venta
1575;4.648;-74.17699999999999;Bogotá D.C;Zona Suroccidental;Kennedy;Patio Bonito;7.0;6.0;72.0;288.0;280000000.0;COP;Casa;Venta
1576;4.724;-74.042;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;2.0;97.0;97.0;380000000.0;COP;Apartamento;Venta
1577;4.736000000000001;-74.03399999999999;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;2.0;95.0;95.0;380000000.0;COP;Apartamento;Venta
1578;4.71;-74.07300000000001;Bogotá D.C;Zona Noroccidental;Suba;Niza;8.0;7.0;517.0;375.0;1250000000.0;COP;Casa;Venta
1579;4.728;-74.028;Bogotá D.C;Zona Norte;Usaquén;Cedritos;5.0;3.0;203.0;203.0;590000000.0;COP;Casa;Venta
1580;4.645;-74.062;Bogotá D.C;Zona Chapinero;Chapinero;Chapinero Central;1.0;1.0;40.0;40.0;300000000.0;COP;Apartamento;Venta
1581;4.734;-74.051;Bogotá D.C;Zona Noroccidental;Suba;Mazuren;3.0;2.0;89.0;89.0;320000000.0;COP;Apartamento;Venta
1582;4.7010000000000005;-74.063;Bogotá D.C;Zona Noroccidental;Suba;Alhambra;2.0;2.0;80.0;80.0;350000000.0;COP;Apartamento;Venta
1583;4.728;-74.03699999999999;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;2.0;91.0;91.0;430000000.0;COP;Apartamento;Venta
1584;4.632;-74.058;Bogotá D.C;Zona Chapinero;Chapinero;Chapinero Alto;2.0;3.0;131.0;131.0;900000000.0;COP;Apartamento;Venta
1585;4.6610000000000005;-74.117;Bogotá D.C;Zona Occidental;Fontibón;Modelia;3.0;2.0;93.0;93.0;520000000.0;COP;Apartamento;Venta
1586;4.646;-74.055;Bogotá D.C;Zona Chapinero;Chapinero;Chapinero Alto;3.0;2.0;90.0;90.0;670000000.0;COP;Apartamento;Venta
1587;4.729;-74.029;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;2.0;89.0;89.0;400000000.0;COP;Apartamento;Venta
1588;4.7219999999999995;-74.03399999999999;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;82.0;82.0;370000000.0;COP;Apartamento;Venta
1589;4.724;-74.064;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;3.0;4.0;114.0;114.0;555000000.0;COP;Apartamento;Venta
1590;4.656000000000001;-74.062;Bogotá D.C;Zona Chapinero;Chapinero;Quinta Camacho;12.0;6.0;515.0;734.0;2600000000.0;COP;Casa;Venta
1591;4.686;-74.044;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;3.0;3.0;86.0;86.0;600000000.0;COP;Apartamento;Venta
1592;4.702;-74.03399999999999;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;4.0;175.0;175.0;850000000.0;COP;Apartamento;Venta
1593;4.662;-74.12100000000001;Bogotá D.C;Zona Occidental;Fontibón;Capellania;3.0;1.0;245.0;245.0;580000000.0;COP;Casa;Venta
1594;4.641;-74.064;Bogotá D.C;Zona Chapinero;Chapinero;Chapinero Alto;4.0;3.0;100.0;200.0;850000000.0;COP;Casa;Venta
1595;4.706;-74.03699999999999;Bogotá D.C;Zona Norte;Usaquén;La Calleja;4.0;5.0;157.0;157.0;680000000.0;COP;Apartamento;Venta
1596;4.685;-74.044;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;2.0;2.0;99.0;99.0;460000000.0;COP;Apartamento;Venta
1597;4.721;-74.068;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;3.0;2.0;63.0;63.0;270000000.0;COP;Apartamento;Venta
1598;4.699;-74.079;Bogotá D.C;Zona Noroccidental;Suba;Pontevedra ;4.0;3.0;181.0;220.0;800000000.0;COP;Casa;Venta
1599;4.703;-74.057;Bogotá D.C;Zona Noroccidental;Suba;El Batán;5.0;3.0;175.0;253.0;800000000.0;COP;Casa;Venta
1600;4.705;-74.03;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;3.0;4.0;117.0;117.0;550000000.0;COP;Apartamento;Venta
1601;4.695;-74.082;Bogotá D.C;Zona Noroccidental;Suba;Pontevedra ;3.0;3.0;106.0;104.0;530000000.0;COP;Apartamento;Venta
1602;4.73;-74.035;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;2.0;74.0;74.0;330000000.0;COP;Apartamento;Venta
1603;4.709;-74.04899999999999;Bogotá D.C;Zona Norte;Usaquén;La Calleja;2.0;2.0;85.0;85.0;450000000.0;COP;Apartamento;Venta
1604;4.685;-74.045;Bogotá D.C;Zona Chapinero;Chapinero;El Chicó;2.0;2.0;104.0;104.0;550000000.0;COP;Apartamento;Venta
1605;4.667;-74.118;Bogotá D.C;Zona Occidental;Fontibón;Modelia;2.0;2.0;97.0;97.0;440000000.0;COP;Apartamento;Venta
1606;4.695;-74.057;Bogotá D.C;Zona Noroccidental;Suba;Pasadena ;1.0;2.0;52.0;52.0;380000000.0;COP;Apartamento;Venta
1607;4.728;-74.057;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;2.0;2.0;54.0;54.0;310000000.0;COP;Apartamento;Venta
1608;4.695;-74.082;Bogotá D.C;Zona Noroccidental;Suba;Pontevedra ;3.0;3.0;104.0;104.0;520000000.0;COP;Apartamento;Venta
1609;4.695;-74.082;Bogotá D.C;Zona Noroccidental;Suba;Pontevedra ;3.0;3.0;104.0;104.0;525000000.0;COP;Apartamento;Venta
1610;4.697;-74.084;Bogotá D.C;Zona Noroccidental;Suba;Pontevedra ;3.0;3.0;106.0;106.0;540000000.0;COP;Apartamento;Venta
1611;4.718999999999999;-74.035;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;2.0;53.0;53.0;285000000.0;COP;Apartamento;Venta
1612;4.657;-74.05;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;3.0;112.0;112.0;800000000.0;COP;Apartamento;Venta
1613;4.752;-74.09;Bogotá D.C;Zona Noroccidental;Suba;Pinar De Suba;5.0;3.0;115.0;115.0;310000000.0;COP;Casa;Venta
1614;4.7;-74.062;Bogotá D.C;Zona Noroccidental;Suba;Alhambra;5.0;4.0;250.0;270.0;1400000000.0;COP;Casa;Venta
1615;4.664;-74.134;Bogotá D.C;Zona Occidental;Fontibón;Hayuelos;3.0;2.0;112.0;112.0;650000000.0;COP;Apartamento;Venta
1616;4.696000000000001;-74.084;Bogotá D.C;Zona Noroccidental;Suba;Pontevedra ;3.0;2.0;82.0;82.0;460000000.0;COP;Apartamento;Venta
1617;4.734;-74.02600000000001;Bogotá D.C;Zona Norte;Usaquén;Barrancas;3.0;2.0;79.0;79.0;420000000.0;COP;Apartamento;Venta
1618;4.698;-74.038;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;2.0;70.0;70.0;360000000.0;COP;Apartamento;Venta
1619;4.7;-74.04;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;3.0;95.0;95.0;600000000.0;COP;Apartamento;Venta
1620;4.728;-74.068;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;3.0;2.0;66.0;66.0;289900000.0;COP;Apartamento;Venta
1621;4.7219999999999995;-74.042;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;2.0;89.0;89.0;520000000.0;COP;Apartamento;Venta
1622;4.699;-74.065;Bogotá D.C;Zona Noroccidental;Suba;Alhambra;3.0;3.0;93.0;93.0;480000000.0;COP;Apartamento;Venta
1623;4.727;-74.047;Bogotá D.C;Zona Norte;Usaquén;Cedritos;4.0;2.0;102.0;102.0;435000000.0;COP;Apartamento;Venta
1624;4.705;-74.032;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;4.0;3.0;112.0;112.0;540000000.0;COP;Apartamento;Venta
1625;4.684;-74.05199999999999;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;5.0;5.0;255.0;255.0;1300000000.0;COP;Apartamento;Venta
1626;4.7589999999999995;-74.036;Bogotá D.C;Zona Norte;Usaquén;San Antonio Norte;2.0;1.0;43.0;43.0;140000000.0;COP;Apartamento;Venta
1627;4.718999999999999;-74.035;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;2.0;53.0;53.0;285000000.0;COP;Apartamento;Venta
1628;4.688;-74.047;Bogotá D.C;Zona Chapinero;Chapinero;El Chicó;2.0;2.0;68.0;68.0;610000000.0;COP;Apartamento;Venta
1629;4.689;-74.062;Bogotá D.C;Zona Noroccidental;Suba;Pasadena ;3.0;2.0;85.0;85.0;630000000.0;COP;Apartamento;Venta
1630;4.7219999999999995;-74.04;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;2.0;78.0;78.0;325000000.0;COP;Apartamento;Venta
1631;4.651;-74.048;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;3.0;316.0;316.0;2850000000.0;COP;Apartamento;Venta
1632;4.732;-74.035;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;114.0;114.0;580000000.0;COP;Apartamento;Venta
1633;4.659;-74.048;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;2.0;4.0;134.0;134.0;804000000.0;COP;Apartamento;Venta
1634;4.727;-74.035;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;1.0;49.0;49.0;315000000.0;COP;Apartamento;Venta
1635;4.729;-74.035;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;2.0;62.0;62.0;230000000.0;COP;Apartamento;Venta
1636;4.721;-74.041;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;2.0;88.0;88.0;430000000.0;COP;Apartamento;Venta
1637;4.706;-74.031;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;3.0;2.0;54.0;54.0;280000000.0;COP;Apartamento;Venta
1638;4.695;-74.043;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;3.0;115.0;120.0;480000000.0;COP;Apartamento;Venta
1639;4.676;-74.045;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;1.0;1.0;41.0;41.0;320000000.0;COP;Apartamento;Venta
1640;4.708;-74.05199999999999;Bogotá D.C;Zona Norte;Usaquén;La Calleja;1.0;2.0;55.0;55.0;350000000.0;COP;Apartamento;Venta
1641;4.677;-74.058;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;1.0;2.0;83.0;83.0;630000000.0;COP;Apartamento;Venta
1642;4.681;-74.053;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;1.0;2.0;56.0;56.0;398000000.0;COP;Apartamento;Venta
1643;4.687;-74.036;Bogotá D.C;Zona Norte;Usaquén;Santa Ana;1.0;2.0;59.0;59.0;440000000.0;COP;Apartamento;Venta
1644;4.696000000000001;-74.054;Bogotá D.C;Zona Norte;Usaquén;San Patricio;2.0;2.0;98.0;99.0;620000000.0;COP;Apartamento;Venta
1645;4.694;-74.042;Bogotá D.C;Zona Norte;Usaquén;Santa Paula;2.0;3.0;110.0;110.0;750000000.0;COP;Apartamento;Venta
1646;4.717;-74.047;Bogotá D.C;Zona Norte;Usaquén;La Calleja;2.0;3.0;106.0;106.0;550000000.0;COP;Apartamento;Venta
1647;4.7010000000000005;-74.056;Bogotá D.C;Zona Noroccidental;Suba;Alhambra;3.0;2.0;92.0;92.0;348000000.0;COP;Apartamento;Venta
1648;4.716;-74.05;Bogotá D.C;Zona Norte;Usaquén;La Calleja;3.0;3.0;239.0;150.0;940000000.0;COP;Casa;Venta
1649;4.709;-74.05199999999999;Bogotá D.C;Zona Norte;Usaquén;La Calleja;3.0;3.0;220.0;220.0;1050000000.0;COP;Casa;Venta
1650;4.66;-74.04899999999999;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;3.0;140.0;140.0;900000000.0;COP;Apartamento;Venta
1651;4.713;-74.048;Bogotá D.C;Zona Norte;Usaquén;La Calleja;3.0;3.0;125.0;125.0;920000000.0;COP;Apartamento;Venta
1652;4.638;-74.06;Bogotá D.C;Zona Chapinero;Chapinero;Chapinero Alto;3.0;4.0;225.0;225.0;1390000000.0;COP;Apartamento;Venta
1653;4.663;-74.053;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;4.0;240.0;227.0;1400000000.0;COP;Apartamento;Venta
1654;4.703;-74.027;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;3.0;4.0;222.0;222.0;1400000000.0;COP;Apartamento;Venta
1655;4.694;-74.044;Bogotá D.C;Zona Norte;Usaquén;Santa Paula;3.0;4.0;138.0;138.0;750000000.0;COP;Apartamento;Venta
1656;4.689;-74.046;Bogotá D.C;Zona Chapinero;Chapinero;El Chicó;3.0;4.0;130.0;130.0;650000000.0;COP;Apartamento;Venta
1657;4.717;-74.047;Bogotá D.C;Zona Norte;Usaquén;La Calleja;3.0;5.0;144.0;144.0;950000000.0;COP;Apartamento;Venta
1658;4.712;-74.048;Bogotá D.C;Zona Norte;Usaquén;La Calleja;4.0;3.0;154.0;154.0;750000000.0;COP;Casa;Venta
1659;4.671;-74.105;Bogotá D.C;Zona Occidental;Engativa;Normandia;5.0;4.0;260.0;202.0;850000000.0;COP;Casa;Venta
1660;4.711;-74.05199999999999;Bogotá D.C;Zona Norte;Usaquén;La Calleja;5.0;5.0;227.0;196.0;1300000000.0;COP;Casa;Venta
1661;4.732;-74.043;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;89.0;89.0;423000000.0;COP;Apartamento;Venta
1662;4.677;-74.042;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte Ii;2.0;3.0;145.0;145.0;1150000000.0;COP;Apartamento;Venta
1663;4.6930000000000005;-74.038;Bogotá D.C;Zona Norte;Usaquén;Santa Paula;2.0;2.0;91.0;91.0;430000000.0;COP;Apartamento;Venta
1664;4.698;-74.035;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;2.0;75.0;75.0;350000000.0;COP;Apartamento;Venta
1665;4.7219999999999995;-74.042;Bogotá D.C;Zona Norte;Usaquén;El Contador;2.0;2.0;66.0;66.0;309000000.0;COP;Apartamento;Venta
1666;4.705;-74.047;Bogotá D.C;Zona Norte;Usaquén;La Calleja;3.0;3.0;128.0;128.0;649000000.0;COP;Apartamento;Venta
1667;4.7219999999999995;-74.028;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;103.0;103.0;565000000.0;COP;Apartamento;Venta
1668;4.697;-74.043;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;3.0;178.0;178.0;950000000.0;COP;Apartamento;Venta
1669;4.695;-74.039;Bogotá D.C;Zona Norte;Usaquén;Santa Paula;3.0;4.0;105.0;105.0;550000000.0;COP;Apartamento;Venta
1670;4.6530000000000005;-74.089;Bogotá D.C;Zona Chapinero;Teusaquillo;Pablo VI;3.0;1.0;85.0;85.0;320000000.0;COP;Apartamento;Venta
1671;4.655;-74.044;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;2.0;3.0;88.0;88.0;790000000.0;COP;Apartamento;Venta
1672;4.665;-74.116;Bogotá D.C;Zona Occidental;Fontibón;Modelia;6.0;4.0;198.0;198.0;980000000.0;COP;Casa;Venta
1673;4.749;-74.092;Bogotá D.C;Zona Noroccidental;Suba;Pinar De Suba;3.0;2.0;76.0;76.0;278000000.0;COP;Apartamento;Venta
1674;4.5760000000000005;-74.111;Bogotá D.C;Zona Sur;Rafael Uribe Uribe;Gustavo Restrepo;8.0;2.0;120.0;240.0;400000000.0;COP;Casa;Venta
1675;4.723;-74.035;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;2.0;110.0;110.0;490000000.0;COP;Apartamento;Venta
1676;4.758;-74.036;Bogotá D.C;Zona Norte;Usaquén;San Antonio Norte;2.0;2.0;52.0;52.0;160000000.0;COP;Apartamento;Venta
1677;4.696000000000001;-74.04;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;2.0;79.0;79.0;500000000.0;COP;Apartamento;Venta
1678;4.7010000000000005;-74.031;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;3.0;88.0;88.0;620000000.0;COP;Apartamento;Venta
1679;4.677;-74.043;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;3.0;5.0;218.0;218.0;1800000000.0;COP;Apartamento;Venta
1680;4.665;-74.046;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;2.0;142.0;243.0;1610000000.0;COP;Apartamento;Venta
1681;4.658;-74.05;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;2.0;141.0;141.0;1075000000.0;COP;Apartamento;Venta
1682;4.672;-74.048;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;3.0;2.0;206.0;191.0;1680000000.0;COP;Apartamento;Venta
1683;4.69;-74.045;Bogotá D.C;Zona Chapinero;Chapinero;El Chicó;3.0;2.0;128.0;128.0;960000000.0;COP;Apartamento;Venta
1684;4.677;-74.04;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte Ii;2.0;3.0;242.0;182.0;1800000000.0;COP;Apartamento;Venta
1685;4.663;-74.048;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;4.0;4.0;363.0;303.0;2160000000.0;COP;Apartamento;Venta
1686;4.671;-74.044;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte Ii;4.0;6.0;541.0;443.0;8000000000.0;COP;Apartamento;Venta
1687;4.657;-74.128;Bogotá D.C;Zona Occidental;Fontibón;La Felicidad;3.0;2.0;86.0;86.0;460000000.0;COP;Apartamento;Venta
1688;4.65;-74.109;Bogotá D.C;Zona Occidental;Fontibón;Ciudad Salitre;3.0;3.0;91.0;83.0;520000000.0;COP;Apartamento;Venta
1689;4.6930000000000005;-74.062;Bogotá D.C;Zona Noroccidental;Suba;Pasadena ;2.0;2.0;120.0;80.0;550000000.0;COP;Apartamento;Venta
1690;4.712;-74.079;Bogotá D.C;Zona Noroccidental;Suba;Niza;4.0;3.0;900.0;500.0;2000000000.0;COP;Casa;Venta
1691;4.643;-74.14;Bogotá D.C;Zona Suroccidental;Kennedy;Castilla;2.0;1.0;53.0;53.0;180000000.0;COP;Apartamento;Venta
1692;4.641;-74.145;Bogotá D.C;Zona Suroccidental;Kennedy;Castilla;3.0;2.0;69.0;63.0;305000000.0;COP;Apartamento;Venta
1693;4.637;-74.152;Bogotá D.C;Zona Suroccidental;Kennedy;Castilla;3.0;2.0;54.0;54.0;270000000.0;COP;Apartamento;Venta
1694;4.726;-74.03699999999999;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;2.0;47.0;47.0;310000000.0;COP;Apartamento;Venta
1695;4.676;-74.047;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;2.0;2.0;65.0;65.0;470000000.0;COP;Apartamento;Venta
1696;4.6819999999999995;-74.086;Bogotá D.C;Zona Occidental;Engativa;Las Ferias;6.0;3.0;165.0;171.0;420000000.0;COP;Casa;Venta
1697;4.6819999999999995;-74.086;Bogotá D.C;Zona Occidental;Engativa;Las Ferias;6.0;3.0;165.0;171.0;420000000.0;COP;Casa;Venta
1698;4.672;-74.045;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;2.0;3.0;152.0;152.0;1450000000.0;COP;Apartamento;Venta
1699;4.665;-74.053;Bogotá D.C;Zona Chapinero;Chapinero;El Retiro;3.0;3.0;102.0;102.0;620000000.0;COP;Apartamento;Venta
1700;4.685;-74.045;Bogotá D.C;Zona Chapinero;Chapinero;El Chicó;3.0;4.0;137.0;135.0;770000000.0;COP;Apartamento;Venta
1701;4.709;-74.04899999999999;Bogotá D.C;Zona Norte;Usaquén;La Calleja;2.0;2.0;85.0;85.0;450000000.0;COP;Apartamento;Venta
1702;4.681;-74.054;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;1.0;2.0;57.0;57.0;520000000.0;COP;Apartamento;Venta
1703;4.742;-74.06;Bogotá D.C;Zona Noroccidental;Suba;Cantagallo;1.0;2.0;48.0;48.0;280000000.0;COP;Apartamento;Venta
1704;4.703;-74.057;Bogotá D.C;Zona Noroccidental;Suba;El Batán;5.0;3.0;175.0;253.0;800000000.0;COP;Casa;Venta
